,Date,User,Tweets,Url
58,2022-05-16 18:07:59+00:00,https://twitter.com/MetaWomenverse,"'Meta Womenverse' is a #NFT art collection that is guided and informed by our beliefs and commitments to: #Inclusiveness - we respect people, value #diversity and are committed to #equality. 👊👊🏻👊🏼👊🏽👊🏾👊🏿

#MetaWomenverse #NFTProjects #NFTCommunity #FashionNFT #womenintech",https://twitter.com/MetaWomenverse/status/1526263207639207936
59,2022-05-16 17:26:31+00:00,https://twitter.com/jewelry_crypto,"Derived from the Latin word ‘exquadra’ meaning ‘square’, this is an easily recognizable shape wherein all the sides of the gemstone are equal. Many believe it symbolizes truth, justice and equality.

#NFT #NFTs #NFTdrop #NFTCommunity #NFTCollection #NFTProjects #nftart #NFTartist https://t.co/Bq0d2Y2sh3",https://twitter.com/jewelry_crypto/status/1526252769098743811
60,2022-05-16 12:04:51+00:00,https://twitter.com/Cngzhn74677271,"Can your #NFTs have #DAO?  #BTC and #ETH 🌸 have #DAO and can determine their future! @btcflower #NFT stored end-to-end #blockchain #Web3 so are the voting! This is #icp way of real #web3, no #Cloud ,no #AWS, no BS. Real #democracy, #opportunity, #Equality #Flower family! https://t.co/IoaigUgl5Z",https://twitter.com/Cngzhn74677271/status/1526171821384552448
61,2022-05-15 18:18:00+00:00,https://twitter.com/clitopunk,"🌈Who are we?☀️
1⃣9999 NFT of clitoris in pixelart mode too cool 
2⃣learn how to draw clitoris 
3⃣funny way to restore equality between male and female attributes

➡️Follow us @clitopunk 

#nftart #NFTProject #PolygonNFTs #weekendmood #FolloMe #OpenSeaPolygon #OpenSeaNFT #women https://t.co/deerBhb6e1",https://twitter.com/clitopunk/status/1525903337475805186
62,2022-05-15 15:54:00+00:00,https://twitter.com/clitopunk,"🌈Who are we?☀️
1⃣9999 NFT of clitoris in pixelart mode too cool 
2⃣learn how to draw clitoris 
3⃣funny way to restore equality between male and female attributes

➡️Follow us @clitopunk 

#nftart #NFTProject #PolygonNFTs #weekendmood #FolloMe #OpenSeaPolygon #OpenSeaNFT #women https://t.co/wCwBWuqQp8",https://twitter.com/clitopunk/status/1525867098764783616
63,2022-05-15 13:20:25+00:00,https://twitter.com/KalaKlub_,"“Anarchy. Absolute freedom of the individual. 
Movement, Power, Equality and Respect.” 

You are still EARLY, first 2000 interactions, 50 of you, turn on Notifications, I see you. 💀👁

3k in few Hours, Join the Movement.

#solana #solananft #NFTCommumity #nft #NFTGiveaways https://t.co/DF41kKgCbS",https://twitter.com/KalaKlub_/status/1525828447687286785
64,2022-05-14 21:24:26+00:00,https://twitter.com/NFTPixelProject,"‘Sneak Peek’ of one of the ‘Rare’ images in the historic ALL-FEMALE NFT collection dropping this month! 🔥 @zhannetpodobed 

222 incredible ALL-FEMALE artists/celebrities coming together from 43 COUNTRIES! 'Equality List' (WL) Sign up: 👇

Google Form: https://t.co/fMCyrmf09z https://t.co/aqzkPCVy6Y",https://twitter.com/NFTPixelProject/status/1525587869422604289
65,2022-05-14 14:37:34+00:00,https://twitter.com/FacePaintedKids,"For those that may have missed it, here’s @AllenOd101 interview with the amazing @vickyfloresn talking about inclusion and equality in the nft space! Enjoy. https://t.co/dDHkvqRHKc #nfts #nftcommunity #nftproject #equality #inclusion #nft https://t.co/zbGprXQls5",https://twitter.com/FacePaintedKids/status/1525485474843852804
66,2022-05-13 18:10:40+00:00,https://twitter.com/EkoalatyProject,"Just because you are COLORFUL doesn't mean you aren't POWERFUL.

An example of our generative art!!

#Equality #NFT #NFTs #NFTCommunity #NFTartist #nftcollector #NFTcollections #cryptocurrency #cryptocurrencies #crypto #EthereumNFTs #opensea #OpenSeaNFT #OpenSeaCollection #HODL https://t.co/416gHVxbb3",https://twitter.com/EkoalatyProject/status/1525176716016107521
67,2022-05-13 15:24:37+00:00,https://twitter.com/NFTPixelProject,‘Sneak Peek’ of one of the ‘LEGENDARY’ images in the ALL-FEMALE NFT collection 'Wonder Women' dropping later this month! 🔥 222 incredible ALL-FEMALE artists/celebrities/influencers coming together from 43 COUNTRIES! 'Equality List' Sign up: Google Form: https://t.co/fMCyrmf09z https://t.co/QVQrbg2ijT,https://twitter.com/NFTPixelProject/status/1525134931629703168
68,2022-05-13 10:11:20+00:00,https://twitter.com/mattipietar_art,"""Equality"" was my second drop ever. It is available now on secondary market!

1/1 NFT - 0.2 $ETH

Artwork published in Nordic Art Guide book. I use it also in my business cards.

https://t.co/7gbGO3mtwN https://t.co/fNfsVlbtz9",https://twitter.com/mattipietar_art/status/1525056087812149249
69,2022-05-13 08:48:37+00:00,https://twitter.com/pritznft,"How can an artist grow in NFT world without hype...We do talk about equality in Web3.0 

but 

Is it really EQUAL?

#NFTCommunity",https://twitter.com/pritznft/status/1525035273746321408
70,2022-05-12 20:24:27+00:00,https://twitter.com/Inner_Aliens,"Beautiful Alien girls Club stamds for equality and shows that everybody is unique and beautiful💙

1/1 ,  Hand drawn  #nft
52/65 sold🙃
🔥0,01  on Etherium blockchain

https://t.co/xkS6vSd09B

@opensea
 
#OpenSeaNFT #WomeninNFT  #opensea https://t.co/Rm1l7E7duI",https://twitter.com/Inner_Aliens/status/1524847998114619393
71,2022-05-12 19:44:25+00:00,https://twitter.com/RebelSocietyNFT,"We say, let’s keep labels for tshirts and demand equality, a seat at the table and equal pay. Women are here to make and save money, create wealth and make it rain🔥

Have you encountered any money myths?💸

#rebelsociety #storytime #rebelstorytime #nft 
2/2",https://twitter.com/RebelSocietyNFT/status/1524837922209419294
72,2022-05-12 18:29:40+00:00,https://twitter.com/corabell86,Just minted this diamond beauty 💎 @NotYourBroNFT #NFT #NFTCommunity #NFTProjects #DiamondHands #WomenInNFTs #Equality #empowerment https://t.co/FylOOk9II4,https://twitter.com/corabell86/status/1524819111615807488
73,2022-05-12 17:02:18+00:00,https://twitter.com/roguefoxguild,"In 1 hr! Join our #Twitterspaces with @NorthernGuilds_ on the difficulties of building on the #Blockchain from diversity to equality.

Interested? Set your reminder👉 
https://t.co/3aM6VQiiXc

#Foxiz #nft #nftcommunity #P2E #P2Egaming #P2Egames #Cryptogame #crypto #NFTS #Polygon https://t.co/uvlSr9tYQq",https://twitter.com/roguefoxguild/status/1524797125476884480
74,2022-05-12 09:01:09+00:00,https://twitter.com/roguefoxguild,"Join us today for a Twitter space on the difficulties of building on the #Blockchain from diversity to equality with @NorthernGuilds_ 

They are building an #P2E fun-first, Blockchain MMORPG. and we can't wait to talk more about it.

Set a reminder
https://t.co/3aM6VQiiXc

#NFT https://t.co/Df1XYEaUYY",https://twitter.com/roguefoxguild/status/1524676040517464065
75,2022-05-11 20:26:38+00:00,https://twitter.com/Piggos_nft,"What an incredible gesture one to donate your prize money to @equalitynow   

We ❤ you @Matt_sdbio 

#charity #Equality #NFT #Web3",https://twitter.com/Piggos_nft/status/1524486160197763073
